chr1	540643	1
chr1	540644	1
chr1	540645	1
chr1	540646	1
chr1	540647	1
chr1	540648	1
chr1	540649	1
chr1	540650	1
chr1	540651	1
chr1	540652	1
chr1	540653	1
chr1	540654	1
chr1	540655	1
chr1	540656	1
chr1	540657	1
chr1	540658	1
chr1	540659	1
chr1	540660	1
chr1	540661	1
chr1	540662	1
chr1	566744	1
chr1	566745	1
chr1	566746	1
chr1	566747	1
chr1	566748	1
chr1	566749	1
chr1	566750	1
chr1	566751	1
chr1	566752	1
chr1	566753	1
chr1	566754	1
chr1	566755	1
chr1	566756	1
chr1	566757	1
chr1	566758	1
chr1	566759	1
chr1	566760	1
chr1	566761	1
chr1	566762	1
chr1	566763	1
chr1	566764	1
chr1	566765	1
chr1	566766	1
chr1	566767	1
chr1	566768	1
chr1	566769	1
chr1	566770	1
chr1	566771	1
chr1	566772	1
chr1	566773	1
chr1	566774	1
chr1	566775	1
chr1	566776	1
chr1	566777	1
chr1	566778	1
chr1	566779	1
chr1	569891	1
chr1	569892	1
chr1	569893	1
chr1	569894	2
chr1	569895	4
chr1	569896	4
chr1	569897	6
chr1	569898	7
chr1	569899	8
chr1	569900	9
chr1	569901	9
chr1	569902	9
chr1	569903	10
chr1	569904	10
chr1	569905	10
chr1	569906	10
chr1	569907	10
chr1	569908	10
chr1	569909	10
chr1	569910	10
chr1	569911	10
chr1	569912	10
chr1	569913	10
chr1	569914	10
chr1	569915	10
chr1	569916	10
chr1	569917	11
chr1	569918	11
chr1	569919	11
chr1	569920	11
chr1	569921	11
chr1	569922	11
chr1	569923	11
chr1	569924	11
chr1	569925	11
chr1	569926	12
chr1	569927	11
chr1	569928	11
chr1	569929	11
chr1	569930	10
chr1	569931	8
chr1	569932	8
chr1	569933	6
chr1	569934	5
chr1	569935	4
chr1	569936	3
chr1	569937	3
chr1	569938	3
chr1	569939	2
chr1	569940	2
chr1	569941	2
chr1	569942	2
chr1	569943	2
chr1	569944	2
chr1	569945	2
chr1	569946	2
chr1	569947	2
chr1	569948	2
chr1	569949	2
chr1	569950	2
chr1	569951	2
chr1	569952	2
chr1	569953	1
chr1	569954	1
chr1	569955	1
chr1	569956	1
chr1	569957	1
chr1	569958	1
chr1	569959	1
chr1	569960	1
chr1	569961	1
chr1	704556	1
chr1	704557	1
chr1	704558	1
chr1	704559	1
chr1	704560	1
chr1	704561	1
chr1	704562	1
chr1	704563	1
chr1	704564	1
chr1	704565	1
chr1	704566	1
chr1	704567	1
chr1	704568	1
chr1	704569	1
chr1	704570	1
chr1	704571	1
chr1	704572	1
chr1	704573	1
chr1	704574	1
chr1	704575	1
chr1	704576	1
chr1	704577	1
chr1	704578	1
chr1	704579	1
chr1	704580	1
chr1	704581	1
chr1	704582	1
chr1	704583	1
chr1	704584	1
chr1	704585	1
chr1	704586	1
chr1	704587	1
chr1	704588	1
chr1	704589	1
chr1	704590	1
chr1	704591	1
chr1	713372	1
chr1	713373	1
chr1	713374	1
chr1	713375	1
chr1	713376	1
chr1	713377	1
chr1	713378	1
chr1	713379	1
chr1	713380	1
chr1	713381	1
chr1	713382	1
chr1	713383	1
chr1	713384	1
chr1	713385	1
chr1	713386	1
chr1	713387	1
chr1	713388	1
chr1	713389	1
chr1	713390	1
chr1	713391	1
chr1	713392	1
chr1	713393	1
chr1	713394	1
chr1	713395	1
chr1	713396	1
chr1	713397	1
chr1	713398	1
chr1	713399	1
chr1	713400	1
chr1	713401	1
chr1	713402	1
chr1	713403	1
chr1	713404	1
chr1	713405	1
chr1	713406	1
chr1	713407	1
chr1	724252	1
chr1	724253	1
chr1	724254	1
chr1	724255	1
chr1	724256	1
chr1	724257	1
chr1	724258	1
chr1	724259	1
chr1	724260	1
chr1	724261	1
chr1	724262	1
chr1	724263	1
chr1	724264	1
chr1	724265	1
chr1	724266	1
chr1	724267	1
chr1	724268	1
chr1	724269	1
chr1	724270	1
chr1	724271	2
chr1	724272	2
chr1	724273	2
chr1	724274	2
chr1	724275	2
chr1	724276	2
chr1	724277	2
chr1	724278	2
chr1	724279	2
chr1	724280	2
chr1	724281	2
chr1	724282	2
chr1	724283	2
chr1	724284	2
chr1	724285	2
chr1	724286	2
chr1	724287	2
chr1	724288	1
chr1	724289	1
chr1	724290	1
chr1	724291	1
chr1	724292	1
chr1	724293	1
chr1	724294	1
chr1	724295	1
chr1	724296	1
chr1	724297	1
chr1	724298	1
chr1	724299	1
chr1	724300	1
chr1	724301	1
chr1	724302	1
chr1	724303	1
chr1	724304	1
chr1	724305	1
chr1	724306	1
chr1	724497	1
chr1	724498	1
chr1	724499	1
chr1	724500	1
chr1	724501	1
chr1	724502	1
chr1	724503	1
chr1	724504	1
chr1	724505	1
chr1	724506	1
chr1	724507	1
chr1	724508	1
chr1	724509	1
chr1	724510	1
chr1	724511	1
chr1	724512	1
chr1	724513	1
chr1	724514	1
chr1	724515	1
chr1	724516	1
chr1	724517	1
chr1	724518	1
chr1	724519	1
chr1	724520	1
chr1	724521	1
chr1	724522	1
chr1	724523	1
chr1	724524	1
chr1	724525	1
chr1	724526	1
chr1	724527	1
chr1	724528	1
chr1	724529	1
chr1	724530	1
chr1	724531	1
chr1	724532	1
chr1	724686	1
chr1	724687	1
chr1	724688	1
chr1	724689	1
chr1	724690	1
chr1	724691	1
chr1	724692	1
chr1	724693	1
chr1	724694	1
chr1	724695	1
chr1	724696	1
chr1	724697	1
chr1	724698	1
chr1	724699	1
chr1	724700	1
chr1	724701	1
chr1	724702	1
chr1	724703	1
chr1	724704	1
chr1	724705	1
chr1	724706	1
chr1	724707	1
chr1	724708	1
chr1	724709	1
chr1	724710	1
chr1	724711	1
chr1	724712	1
chr1	724713	1
chr1	724714	1
chr1	724715	1
chr1	724716	1
chr1	724717	1
chr1	724718	1
chr1	724719	1
chr1	724720	1
chr1	724721	1
chr1	725171	1
chr1	725172	1
chr1	725173	1
chr1	725174	1
chr1	725175	1
chr1	725176	1
chr1	725177	1
chr1	725178	1
chr1	725179	1
chr1	725180	1
chr1	725181	1
chr1	725182	1
chr1	725183	1
chr1	725184	1
chr1	725185	1
chr1	725186	1
chr1	725187	1
chr1	725188	1
chr1	725189	1
chr1	725190	1
chr1	725191	1
chr1	725192	1
chr1	725193	1
chr1	725194	1
chr1	725195	1
chr1	725196	1
chr1	725197	1
chr1	725198	1
chr1	725199	1
chr1	725200	1
chr1	725201	1
chr1	725202	1
chr1	725203	1
chr1	725204	1
chr1	725205	1
chr1	725206	1
chr1	726935	1
chr1	726936	1
chr1	726937	1
chr1	726938	1
chr1	726939	1
chr1	726940	1
chr1	726941	1
chr1	726942	1
chr1	726943	1
chr1	726944	1
chr1	726945	1
chr1	726946	1
chr1	726947	1
chr1	726948	1
chr1	726949	1
chr1	726950	1
chr1	726951	1
chr1	726952	1
chr1	726953	1
chr1	726954	1
chr1	726955	1
chr1	726956	1
chr1	726957	1
chr1	726958	1
chr1	726959	1
chr1	726960	1
chr1	726961	1
chr1	726962	1
chr1	726963	1
chr1	726964	1
chr1	726965	1
chr1	726966	1
chr1	726967	1
chr1	726968	1
chr1	726969	1
chr1	726970	1
chr1	754082	1
chr1	754083	1
chr1	754084	1
chr1	754085	1
chr1	754086	1
chr1	754087	1
chr1	754088	1
chr1	754089	1
chr1	754090	1
chr1	754091	1
chr1	754092	1
chr1	754093	1
chr1	754094	1
chr1	754095	1
chr1	754096	1
chr1	754097	1
chr1	754098	1
chr1	754099	1
chr1	754100	1
chr1	754101	1
chr1	754102	1
chr1	754103	1
chr1	754104	1
chr1	754105	1
chr1	754106	1
chr1	754107	1
chr1	754108	1
chr1	754109	1
chr1	754110	1
chr1	754111	1
chr1	754112	1
chr1	754113	1
chr1	754114	1
chr1	754115	1
chr1	754116	1
chr1	754117	1
chr1	754371	1
chr1	754372	1
chr1	754373	1
chr1	754374	1
chr1	754375	1
chr1	754376	1
chr1	754377	1
chr1	754378	1
chr1	754379	1
chr1	754380	1
chr1	754381	1
chr1	754382	1
chr1	754383	1
chr1	754384	1
chr1	754385	1
chr1	754386	1
chr1	754387	1
chr1	754388	1
chr1	754389	1
chr1	754390	1
chr1	754391	1
chr1	754392	1
chr1	754393	1
chr1	754394	1
chr1	754395	1
chr1	754396	1
chr1	754397	1
chr1	754398	1
chr1	754399	1
chr1	754400	1
chr1	754401	1
chr1	754402	1
chr1	754403	1
chr1	754404	1
chr1	754405	1
chr1	754406	1
chr1	756401	1
chr1	756402	1
chr1	756403	1
chr1	756404	1
chr1	756405	1
chr1	756406	1
chr1	756407	1
chr1	756408	1
chr1	756409	1
chr1	756410	1
chr1	756411	1
chr1	756412	1
chr1	756413	1
chr1	756414	1
chr1	756415	1
chr1	756416	1
chr1	756417	1
chr1	756418	1
chr1	756419	1
chr1	756420	1
chr1	756421	1
chr1	756422	1
chr1	756423	1
chr1	756424	1
chr1	756425	1
chr1	756426	1
chr1	756427	1
chr1	756428	1
chr1	756429	1
chr1	756430	1
chr1	756431	1
chr1	756432	1
chr1	756433	1
chr1	756434	1
chr1	756435	1
chr1	756436	1
chr1	757263	1
chr1	757264	1
chr1	757265	1
chr1	757266	1
chr1	757267	1
chr1	757268	1
chr1	757269	1
chr1	757270	1
chr1	757271	1
chr1	757272	1
chr1	757273	1
chr1	757274	1
chr1	757275	1
chr1	757276	1
chr1	757277	1
chr1	757278	1
chr1	757279	1
chr1	757280	1
chr1	757281	1
chr1	757282	1
chr1	757283	1
chr1	757284	2
chr1	757285	2
chr1	757286	2
chr1	757287	2
chr1	757288	2
chr1	757289	2
chr1	757290	2
chr1	757291	2
chr1	757292	2
chr1	757293	2
chr1	757294	2
chr1	757295	2
chr1	757296	2
chr1	757297	2
chr1	757298	2
chr1	757299	1
chr1	757300	1
chr1	757301	1
chr1	757302	1
chr1	757303	1
chr1	757304	1
chr1	757305	1
chr1	757306	1
chr1	757307	1
chr1	757308	1
chr1	757309	1
chr1	757310	1
chr1	757311	1
chr1	757312	1
chr1	757313	1
chr1	757314	1
chr1	757315	1
chr1	757316	1
chr1	757317	1
chr1	757318	1
chr1	757319	1
chr1	757350	1
chr1	757351	1
chr1	757352	1
chr1	757353	1
chr1	757354	1
chr1	757355	1
chr1	757356	1
chr1	757357	1
chr1	757358	1
chr1	757359	1
chr1	757360	1
chr1	757361	1
chr1	757362	1
chr1	757363	1
chr1	757364	1
chr1	757365	1
chr1	757366	1
chr1	757367	1
chr1	757368	1
chr1	757369	1
chr1	757370	1
chr1	757371	1
chr1	757372	1
chr1	757373	1
chr1	757374	1
chr1	757375	1
chr1	757376	1
chr1	757377	1
chr1	757378	1
chr1	757379	1
chr1	757380	1
chr1	757381	1
chr1	757382	1
chr1	757383	1
chr1	757384	1
chr1	757385	1
chr1	757678	1
chr1	757679	1
chr1	757680	1
chr1	757681	1
chr1	757682	1
chr1	757683	1
chr1	757684	1
chr1	757685	1
chr1	757686	1
chr1	757687	1
chr1	757688	1
chr1	757689	1
chr1	757690	1
chr1	757691	1
chr1	757692	1
chr1	757693	1
chr1	757694	1
chr1	757695	1
chr1	757696	1
chr1	757697	1
chr1	757698	1
chr1	757699	1
chr1	757700	1
chr1	757701	1
chr1	757702	1
chr1	757703	1
chr1	757704	1
chr1	757705	1
chr1	757706	1
chr1	757707	1
chr1	757708	1
chr1	757709	1
chr1	757710	1
chr1	757711	1
chr1	757712	1
chr1	757713	1
chr1	762071	1
chr1	762072	1
chr1	762073	1
chr1	762074	2
chr1	762075	2
chr1	762076	2
chr1	762077	2
chr1	762078	2
chr1	762079	2
chr1	762080	2
chr1	762081	2
chr1	762082	2
chr1	762083	2
chr1	762084	2
chr1	762085	2
chr1	762086	2
chr1	762087	2
chr1	762088	2
chr1	762089	2
chr1	762090	2
chr1	762091	2
chr1	762092	2
chr1	762093	2
chr1	762094	2
chr1	762095	2
chr1	762096	2
chr1	762097	2
chr1	762098	2
chr1	762099	2
chr1	762100	2
chr1	762101	2
chr1	762102	2
chr1	762103	2
chr1	762104	2
chr1	762105	2
chr1	762106	2
chr1	762107	1
chr1	762108	1
chr1	762109	1
chr1	762796	1
chr1	762797	1
chr1	762798	1
chr1	762799	1
chr1	762800	1
chr1	762801	1
chr1	762802	1
chr1	762803	1
chr1	762804	1
chr1	762805	1
chr1	762806	1
chr1	762807	1
chr1	762808	1
chr1	762809	1
chr1	762810	1
chr1	762811	1
chr1	762812	1
chr1	762813	1
chr1	762814	1
chr1	762815	1
chr1	762816	1
chr1	762817	1
chr1	762818	1
chr1	762819	1
chr1	762820	1
chr1	762821	1
chr1	762822	1
chr1	762823	1
chr1	762824	1
chr1	762825	1
chr1	762826	1
chr1	762827	1
chr1	762828	1
chr1	762829	1
chr1	762830	1
chr1	762831	1
chr1	762920	1
chr1	762921	1
chr1	762922	1
chr1	762923	1
chr1	762924	1
chr1	762925	1
chr1	762926	1
chr1	762927	1
chr1	762928	1
chr1	762929	1
chr1	762930	1
chr1	762931	1
chr1	762932	1
chr1	762933	1
chr1	762934	1
chr1	762935	1
chr1	762936	1
chr1	762937	1
chr1	762938	1
chr1	762939	1
chr1	762940	1
chr1	762941	1
chr1	762942	1
chr1	762943	1
chr1	762944	1
chr1	762945	1
chr1	762946	1
chr1	762947	1
chr1	762948	1
chr1	762949	1
chr1	762950	1
chr1	762951	1
chr1	762952	1
chr1	762953	1
chr1	762954	1
chr1	762955	1
chr1	767661	1
chr1	767662	1
chr1	767663	1
chr1	767664	1
chr1	767665	1
chr1	767666	1
chr1	767667	1
chr1	767668	1
chr1	767669	1
chr1	767670	1
chr1	767671	1
chr1	767672	1
chr1	767673	1
chr1	767674	1
chr1	767675	1
chr1	767676	1
chr1	767677	1
chr1	767678	1
chr1	767679	1
chr1	767680	1
chr1	767681	1
chr1	767682	1
chr1	767683	1
chr1	767684	1
chr1	767685	1
chr1	767686	1
chr1	767687	1
chr1	767688	1
chr1	767689	1
chr1	767690	1
chr1	767691	1
chr1	767692	1
chr1	767693	1
chr1	767694	1
chr1	767695	1
chr1	767696	1
chr1	768058	1
chr1	768059	1
chr1	768060	1
chr1	768061	1
chr1	768062	1
chr1	768063	1
chr1	768064	1
chr1	768065	1
chr1	768066	1
chr1	768067	1
chr1	768068	1
chr1	768069	1
chr1	768070	1
chr1	768071	1
chr1	768072	1
chr1	768073	1
chr1	768074	1
chr1	768075	1
chr1	768076	1
chr1	768077	1
chr1	768078	1
chr1	768079	1
chr1	768080	1
chr1	768081	1
chr1	768082	1
chr1	768083	1
chr1	768084	1
chr1	768085	1
chr1	768086	1
chr1	768087	1
chr1	768088	1
chr1	768089	1
chr1	768090	1
chr1	768091	1
chr1	768092	1
chr1	768093	1
chr1	769176	1
chr1	769177	1
chr1	769178	1
chr1	769179	1
chr1	769180	1
chr1	769181	1
chr1	769182	1
chr1	769183	1
chr1	769184	1
chr1	769185	1
chr1	769186	1
chr1	769187	1
chr1	769188	1
chr1	769189	1
chr1	769190	1
chr1	769191	1
chr1	769192	1
chr1	769193	1
chr1	769194	1
chr1	769195	1
chr1	769196	1
chr1	769197	1
chr1	769198	1
chr1	769199	1
chr1	769200	1
chr1	769201	1
chr1	769202	1
chr1	769203	1
chr1	769204	1
chr1	769205	1
chr1	769206	1
chr1	769207	1
chr1	769208	1
chr1	769209	1
chr1	769210	1
chr1	769211	1
chr1	770714	1
chr1	770715	1
chr1	770716	1
chr1	770717	1
chr1	770718	1
chr1	770719	1
chr1	770720	1
chr1	770721	1
chr1	770722	1
chr1	770723	1
chr1	770724	1
chr1	770725	1
chr1	770726	1
chr1	770727	1
chr1	770728	1
chr1	770729	1
chr1	770730	1
chr1	770731	1
chr1	770732	1
chr1	770733	1
chr1	770734	1
chr1	770735	1
chr1	770736	1
chr1	770737	1
chr1	770738	1
chr1	770739	1
chr1	770740	1
chr1	770741	1
chr1	770742	1
chr1	770743	1
chr1	770744	1
chr1	770745	1
chr1	770746	1
chr1	770747	1
chr1	770748	1
chr1	770749	1
chr1	771862	1
chr1	771863	1
chr1	771864	1
chr1	771865	1
chr1	771866	1
chr1	771867	1
chr1	771868	1
chr1	771869	1
chr1	771870	1
chr1	771871	1
chr1	771872	1
chr1	771873	1
chr1	771874	1
chr1	771875	1
chr1	771876	1
chr1	771877	1
chr1	771878	1
chr1	771879	1
chr1	771880	1
chr1	771881	1
chr1	771882	1
chr1	771883	1
chr1	771884	1
chr1	771885	1
chr1	771886	1
chr1	771887	1
chr1	771888	1
chr1	771889	1
chr1	771890	1
chr1	771891	1
chr1	771892	1
chr1	771893	1
chr1	771894	1
chr1	771895	1
chr1	771896	1
chr1	771897	1
chr1	773901	1
chr1	773902	1
chr1	773903	1
chr1	773904	1
chr1	773905	1
chr1	773906	1
chr1	773907	1
chr1	773908	1
chr1	773909	1
chr1	773910	1
chr1	773911	1
chr1	773912	1
chr1	773913	1
chr1	773914	1
chr1	773915	1
chr1	773916	1
chr1	773917	1
chr1	773918	1
chr1	773919	1
chr1	773920	1
chr1	773921	1
chr1	773922	1
chr1	773923	1
chr1	773924	1
chr1	773925	1
chr1	773926	1
chr1	773927	1
chr1	773928	1
chr1	773929	1
chr1	773930	1
chr1	773931	1
chr1	773932	1
chr1	773933	1
chr1	773934	1
chr1	773935	1
chr1	773936	1
chr1	778361	1
chr1	778362	1
chr1	778363	1
chr1	778364	1
chr1	778365	1
chr1	778366	1
chr1	778367	1
chr1	778368	1
chr1	778369	1
chr1	778370	1
chr1	778371	1
chr1	778372	1
chr1	778373	1
chr1	778374	1
chr1	778375	1
chr1	778376	1
chr1	778377	1
chr1	778378	1
chr1	778379	1
chr1	778380	1
chr1	778381	1
chr1	778382	1
chr1	778383	1
chr1	778384	1
chr1	778385	1
chr1	778386	1
chr1	778387	1
chr1	778388	1
chr1	778389	1
chr1	778390	1
chr1	778391	1
chr1	778392	1
chr1	778393	1
chr1	778394	1
chr1	778395	1
chr1	778396	1
chr1	780445	1
chr1	780446	1
chr1	780447	1
chr1	780448	1
chr1	780449	1
chr1	780450	1
chr1	780451	1
chr1	780452	1
chr1	780453	1
chr1	780454	1
chr1	780455	1
chr1	780456	1
chr1	780457	1
chr1	780458	1
chr1	780459	1
chr1	780460	1
chr1	780461	1
chr1	780462	1
chr1	780463	1
chr1	780464	1
chr1	780465	1
chr1	780466	1
chr1	780467	1
chr1	780468	1
chr1	780469	1
chr1	780470	1
chr1	780471	1
chr1	780472	1
chr1	780473	1
chr1	780474	1
chr1	780475	1
chr1	780476	1
chr1	780477	1
chr1	780478	1
chr1	780479	1
chr1	780480	1
chr1	783094	1
chr1	783095	1
chr1	783096	1
chr1	783097	1
chr1	783098	1
chr1	783099	1
chr1	783100	1
chr1	783101	1
chr1	783102	1
chr1	783103	1
chr1	783104	1
chr1	783105	1
chr1	783106	1
chr1	783107	1
chr1	783108	1
chr1	783109	1
chr1	783110	1
chr1	783111	1
chr1	783112	1
chr1	783113	1
chr1	783114	1
chr1	783115	1
chr1	783116	1
chr1	783117	1
chr1	783118	1
chr1	783119	1
chr1	783120	1
chr1	783121	1
chr1	783122	1
chr1	783123	1
chr1	783124	1
chr1	783125	1
chr1	783126	1
chr1	783127	1
chr1	783128	1
chr1	783129	1
chr1	788329	1
chr1	788330	1
chr1	788331	1
chr1	788332	1
chr1	788333	1
chr1	788334	1
chr1	788335	1
chr1	788336	1
chr1	788337	1
chr1	788338	1
chr1	788339	1
chr1	788340	1
chr1	788341	1
chr1	788342	1
chr1	788343	1
chr1	788344	1
chr1	788345	1
chr1	788346	1
chr1	788347	1
chr1	788348	1
chr1	788349	1
chr1	788350	1
chr1	788351	1
chr1	788352	1
chr1	788353	1
chr1	788354	1
chr1	788355	1
chr1	788356	1
chr1	788357	1
chr1	788358	1
chr1	788359	1
chr1	788360	1
chr1	788361	1
chr1	788362	1
chr1	788363	1
chr1	788364	1
chr1	790897	1
chr1	790898	1
chr1	790899	1
chr1	790900	1
chr1	790901	1
chr1	790902	1
chr1	790903	1
chr1	790904	1
chr1	790905	1
chr1	790906	1
chr1	790907	1
chr1	790908	1
chr1	790909	1
chr1	790910	1
chr1	790911	1
chr1	790912	1
chr1	790913	1
chr1	790914	1
chr1	790915	1
chr1	790916	1
chr1	790917	1
